Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2007-03-26 18:00:00.000 +0200,Partly Cloudy,rain,11.25,11.25,0.75,0.9821000000000001,90.0,11.2056,0.0,1023.02,Partly cloudy starting in the morning continuing until night.
2007-03-26 20:00:00.000 +0200,Mostly Cloudy,rain,7.98888888888889,7.98888888888889,0.92,1.8837,79.0,11.0285,0.0,1023.68,Partly cloudy starting in the morning continuing until night.
2007-03-27 07:00:00.000 +0200,Clear,rain,1.0611111111111091,-0.344444444444445,0.92,4.9427,39.0,5.1359,0.0,1025.33,Partly cloudy starting in the morning continuing until night.
2007-03-27 09:00:00.000 +0200,Partly Cloudy,rain,7.6111111111111125,5.650000000000001,0.69,10.770900000000001,116.0,9.982000000000001,0.0,1025.24,Partly cloudy starting in the morning continuing until night.
2007-03-27 11:00:00.000 +0200,Partly Cloudy,rain,10.050000000000002,10.050000000000002,0.53,9.8693,127.0,10.3523,0.0,1024.85,Partly cloudy starting in the morning continuing until night.
2007-03-27 23:00:00.000 +0200,Mostly Cloudy,rain,5.488888888888891,5.488888888888891,0.76,3.1717,222.0,14.168000000000003,0.0,1022.48,Partly cloudy starting in the morning continuing until night.
2007-03-28 03:00:00.000 +0200,Partly Cloudy,rain,1.8333333333333317,1.8333333333333317,0.81,4.588500000000001,237.0,14.9086,0.0,1021.92,Mostly cloudy throughout the day.
2007-03-28 13:00:00.000 +0200,Partly Cloudy,rain,13.91111111111111,13.91111111111111,0.39,14.6027,118.0,9.982000000000001,0.0,1021.9,Mostly cloudy throughout the day.
2007-03-29 02:00:00.000 +0200,Mostly Cloudy,rain,6.849999999999999,4.4722222222222205,0.67,12.236,147.0,14.9569,0.0,1019.97,Mostly cloudy throughout the day.
2007-03-29 06:00:00.000 +0200,Overcast,rain,6.044444444444446,4.094444444444443,0.76,9.209200000000001,92.0,11.2056,0.0,1023.02,Mostly cloudy throughout the day.
2007-03-29 14:00:00.000 +0200,Partly Cloudy,rain,12.650000000000002,12.650000000000002,0.42,17.919300000000003,123.0,11.398800000000001,0.0,1021.34,Mostly cloudy throughout the day.
2007-03-29 15:00:00.000 +0200,Partly Cloudy,rain,12.222222222222221,12.222222222222221,0.5,17.3558,120.0,11.2056,0.0,1020.83,Mostly cloudy throughout the day.
2007-03-29 22:00:00.000 +0200,Mostly Cloudy,rain,8.838888888888887,7.161111111111111,0.59,10.577700000000002,157.0,15.826300000000002,0.0,1020.19,Mostly cloudy throughout the day.
2007-03-03 16:00:00.000 +0100,Overcast,rain,9.022222222222224,6.561111111111113,0.83,16.2771,169.0,8.3398,0.0,1008.45,Mostly cloudy starting in the morning.
2007-03-03 20:00:00.000 +0100,Overcast,rain,7.822222222222221,6.25,0.96,8.9677,313.0,6.118,0.0,1009.07,Mostly cloudy starting in the morning.
2007-03-03 22:00:00.000 +0100,Overcast,rain,7.88888888888889,5.8500000000000005,0.96,11.543700000000001,221.0,6.295100000000001,0.0,1009.56,Mostly cloudy starting in the morning.
2007-03-30 06:00:00.000 +0200,Overcast,rain,6.161111111111113,3.8555555555555543,0.79,11.012400000000001,98.0,11.2056,0.0,1018.52,Mostly cloudy throughout the day.
2007-03-30 09:00:00.000 +0200,Overcast,rain,7.777777777777778,5.1111111111111125,0.68,15.568700000000002,97.0,11.270000000000001,0.0,1018.62,Mostly cloudy throughout the day.
2007-03-30 15:00:00.000 +0200,Mostly Cloudy,rain,12.844444444444443,12.844444444444443,0.55,15.971200000000001,108.0,9.982000000000001,0.0,1016.11,Mostly cloudy throughout the day.
2007-03-31 03:00:00.000 +0200,Partly Cloudy,rain,4.005555555555556,4.005555555555556,0.79,2.9946,337.0,15.826300000000002,0.0,1016.04,Partly cloudy until night.
2007-03-31 09:00:00.000 +0200,Clear,rain,8.93888888888889,8.61111111111111,0.66,4.8461,46.0,9.982000000000001,0.0,1017.52,Partly cloudy until night.
2007-03-31 11:00:00.000 +0200,Clear,rain,12.683333333333332,12.683333333333332,0.51,1.0304,298.0,10.3523,0.0,1017.9,Partly cloudy until night.
2007-03-31 23:00:00.000 +0200,Partly Cloudy,rain,7.933333333333334,7.933333333333334,0.73,4.5402000000000005,235.0,14.168000000000003,0.0,1021.84,Partly cloudy until night.
2007-03-04 03:00:00.000 +0100,Mostly Cloudy,rain,8.311111111111112,5.899999999999999,0.86,14.6349,263.0,7.212800000000001,0.0,1012.65,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2007-03-04 07:00:00.000 +0100,Breezy and Mostly Cloudy,rain,7.727777777777776,3.5388888888888874,0.71,31.137400000000003,300.0,10.4006,0.0,1015.17,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2007-03-04 17:00:00.000 +0100,Partly Cloudy,rain,8.91111111111111,5.66111111111111,0.62,23.7636,310.0,11.2056,0.0,1021.75,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2007-03-04 20:00:00.000 +0100,Partly Cloudy,rain,3.9333333333333322,1.311111111111111,0.81,10.4006,311.0,9.982000000000001,0.0,1024.82,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2007-03-04 21:00:00.000 +0100,Partly Cloudy,rain,3.7722222222222217,1.0222222222222241,0.79,10.851400000000002,311.0,15.826300000000002,0.0,1025.18,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2007-03-04 22:00:00.000 +0100,Partly Cloudy,rain,1.9666666666666661,-1.0444444444444438,0.84,10.4006,292.0,14.9569,0.0,1025.5,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2007-03-05 03:00:00.000 +0100,Clear,snow,-1.7333333333333338,-3.927777777777778,0.96,5.828200000000001,292.0,9.9015,0.0,1026.55,Foggy in the morning.
2007-03-05 07:00:00.000 +0100,Foggy,snow,-1.0944444444444439,-1.0944444444444439,0.93,1.2880000000000003,236.0,2.8819000000000004,0.0,1027.33,Foggy in the morning.
2007-03-05 09:00:00.000 +0100,Partly Cloudy,rain,7.083333333333333,4.705555555555555,0.72,12.5741,130.0,9.9015,0.0,1027.36,Foggy in the morning.
2007-03-05 15:00:00.000 +0100,Mostly Cloudy,rain,11.205555555555556,11.205555555555556,0.53,14.425600000000003,140.0,9.982000000000001,0.0,1025.58,Foggy in the morning.
2007-03-05 17:00:00.000 +0100,Clear,rain,8.93888888888889,6.900000000000001,0.58,12.9444,141.0,9.982000000000001,0.0,0.0,Foggy in the morning.
2007-03-05 20:00:00.000 +0100,Clear,rain,5.488888888888891,3.0777777777777775,0.71,10.8836,100.0,15.826300000000002,0.0,1026.43,Foggy in the morning.
2007-03-05 23:00:00.000 +0100,Clear,rain,4.716666666666668,3.0277777777777795,0.72,7.228900000000001,108.0,14.844200000000003,0.0,1024.92,Foggy in the morning.
2007-03-06 00:00:00.000 +0100,Clear,rain,5.5277777777777795,3.111111111111112,0.74,10.948,137.0,14.844200000000003,0.0,1022.42,Partly cloudy starting overnight continuing until afternoon.
2007-03-06 08:00:00.000 +0100,Partly Cloudy,rain,7.6000000000000005,5.888888888888889,0.64,9.450700000000001,129.0,9.982000000000001,0.0,1028.05,Partly cloudy starting overnight continuing until afternoon.
2007-03-06 12:00:00.000 +0100,Partly Cloudy,rain,12.82777777777778,12.82777777777778,0.45,11.6081,131.0,9.982000000000001,0.0,1026.73,Partly cloudy starting overnight continuing until afternoon.
2007-03-06 19:00:00.000 +0100,Partly Cloudy,rain,9.166666666666666,7.427777777777777,0.7,11.3022,110.0,9.982000000000001,0.0,1023.17,Partly cloudy starting overnight continuing until afternoon.
2007-03-07 06:00:00.000 +0100,Partly Cloudy,rain,3.866666666666667,0.055555555555556344,0.89,17.066,139.0,9.982000000000001,0.0,1017.49,Partly cloudy starting overnight continuing until night.
2007-03-07 07:00:00.000 +0100,Partly Cloudy,rain,4.988888888888887,0.9777777777777766,0.82,20.752900000000004,149.0,9.982000000000001,0.0,1017.38,Partly cloudy starting overnight continuing until night.
2007-03-07 16:00:00.000 +0100,Clear,rain,17.22222222222222,17.22222222222222,0.5,9.1287,160.0,9.982000000000001,0.0,1011.1,Partly cloudy starting overnight continuing until night.
2007-03-07 18:00:00.000 +0100,Mostly Cloudy,rain,12.822222222222221,12.822222222222221,0.52,20.0445,149.0,9.982000000000001,0.0,1012.27,Partly cloudy starting overnight continuing until night.
2007-03-08 14:00:00.000 +0100,Overcast,rain,15.994444444444444,15.994444444444444,0.49,20.0445,159.0,9.982000000000001,0.0,1015.54,Mostly cloudy until night.
2007-03-08 23:00:00.000 +0100,Overcast,rain,7.294444444444445,4.733333333333335,0.79,14.023100000000003,192.0,14.812,0.0,1020.83,Mostly cloudy until night.
2007-03-09 02:00:00.000 +0100,Mostly Cloudy,rain,5.744444444444446,5.744444444444446,0.81,2.7209,359.0,14.812,0.0,1022.34,Mostly cloudy until afternoon.
2007-03-09 06:00:00.000 +0100,Clear,rain,4.188888888888888,1.9555555555555573,0.92,8.935500000000001,303.0,7.695800000000001,0.0,1023.34,Mostly cloudy until afternoon.
2007-03-09 13:00:00.000 +0100,Mostly Cloudy,rain,12.650000000000002,12.650000000000002,0.68,7.985600000000001,333.0,11.3183,0.0,1023.67,Mostly cloudy until afternoon.
2007-03-09 19:00:00.000 +0100,Clear,rain,9.027777777777779,7.511111111111114,0.89,9.8693,315.0,8.0983,0.0,1023.24,Mostly cloudy until afternoon.
2007-05-01 01:00:00.000 +0200,Partly Cloudy,rain,6.761111111111112,6.761111111111112,0.64,3.0268,341.0,15.826300000000002,0.0,1012.49,Partly cloudy throughout the day.
2007-05-01 08:00:00.000 +0200,Partly Cloudy,rain,9.549999999999999,7.472222222222224,0.52,14.2002,10.0,15.3111,0.0,1013.01,Partly cloudy throughout the day.
2007-05-01 09:00:00.000 +0200,Partly Cloudy,rain,12.755555555555556,12.755555555555556,0.45,20.334300000000002,40.0,9.982000000000001,0.0,1012.93,Partly cloudy throughout the day.
2007-05-01 13:00:00.000 +0200,Partly Cloudy,rain,17.15,17.15,0.31,15.3433,11.0,9.982000000000001,0.0,1012.88,Partly cloudy throughout the day.
2007-05-01 16:00:00.000 +0200,Partly Cloudy,rain,17.21111111111111,17.21111111111111,0.31,14.5383,41.0,9.982000000000001,0.0,1012.37,Partly cloudy throughout the day.
2007-05-01 17:00:00.000 +0200,Partly Cloudy,rain,16.37222222222222,16.37222222222222,0.28,14.3934,42.0,10.3523,0.0,1012.34,Partly cloudy throughout the day.
2007-05-01 19:00:00.000 +0200,Partly Cloudy,rain,12.422222222222222,12.422222222222222,0.27,15.697500000000002,50.0,9.982000000000001,0.0,1013.14,Partly cloudy throughout the day.
2007-05-01 21:00:00.000 +0200,Partly Cloudy,rain,9.394444444444442,7.805555555555554,0.31,10.6743,52.0,15.826300000000002,0.0,1015.05,Partly cloudy throughout the day.
2007-05-01 22:00:00.000 +0200,Partly Cloudy,rain,7.755555555555556,5.744444444444446,0.35,11.1734,52.0,15.826300000000002,0.0,1015.67,Partly cloudy throughout the day.
2007-05-10 05:00:00.000 +0200,Mostly Cloudy,rain,11.372222222222222,11.372222222222222,0.9,4.025,220.0,14.876400000000002,0.0,1017.22,Partly cloudy until night.
2007-05-10 18:00:00.000 +0200,Mostly Cloudy,rain,21.311111111111114,21.311111111111114,0.56,8.9677,166.0,11.2056,0.0,1016.7,Partly cloudy until night.
2007-05-11 02:00:00.000 +0200,Partly Cloudy,rain,15.411111111111113,15.411111111111113,0.72,9.595600000000001,251.0,14.9569,0.0,1010.67,Partly cloudy starting overnight continuing until night.
2007-05-11 11:00:00.000 +0200,Partly Cloudy,rain,23.86666666666666,23.86666666666666,0.41,22.5561,163.0,10.3523,0.0,1014.01,Partly cloudy starting overnight continuing until night.
2007-05-11 12:00:00.000 +0200,Clear,rain,24.561111111111106,24.561111111111106,0.4,25.3575,171.0,15.826300000000002,0.0,1013.17,Partly cloudy starting overnight continuing until night.
2007-05-11 17:00:00.000 +0200,Partly Cloudy,rain,26.399999999999995,26.399999999999995,0.34,17.1787,223.0,10.3523,0.0,1009.24,Partly cloudy starting overnight continuing until night.
2007-05-12 05:00:00.000 +0200,Mostly Cloudy,rain,13.972222222222221,13.972222222222221,0.73,11.253900000000002,305.0,14.9569,0.0,1010.88,Mostly cloudy throughout the day.
2007-05-12 09:00:00.000 +0200,Mostly Cloudy,rain,18.766666666666666,18.766666666666666,0.53,16.985500000000002,330.0,10.0464,0.0,1014.19,Mostly cloudy throughout the day.
2007-05-12 17:00:00.000 +0200,Mostly Cloudy,rain,22.10555555555556,22.10555555555556,0.4,3.5742000000000007,200.0,10.3523,0.0,1014.28,Mostly cloudy throughout the day.
2007-05-12 22:00:00.000 +0200,Partly Cloudy,rain,13.933333333333332,13.933333333333332,0.8,3.0429,200.0,15.826300000000002,0.0,1015.97,Mostly cloudy throughout the day.
2007-05-13 07:00:00.000 +0200,Clear,rain,14.894444444444446,14.894444444444446,0.83,3.1878,173.0,9.9015,0.0,1018.47,Partly cloudy until afternoon.
2007-05-13 09:00:00.000 +0200,Partly Cloudy,rain,21.13888888888889,21.13888888888889,0.49,5.1037,152.0,9.982000000000001,0.0,1018.75,Partly cloudy until afternoon.
2007-05-13 14:00:00.000 +0200,Partly Cloudy,rain,26.32222222222222,26.32222222222222,0.4,12.8156,130.0,10.3523,0.0,1017.38,Partly cloudy until afternoon.
2007-05-13 18:00:00.000 +0200,Clear,rain,26.25,26.25,0.34,14.023100000000003,122.0,9.982000000000001,0.0,1015.04,Partly cloudy until afternoon.
2007-05-14 02:00:00.000 +0200,Clear,rain,15.711111111111112,15.711111111111112,0.68,9.4829,156.0,14.9569,0.0,1011.8,Partly cloudy starting in the morning continuing until evening.
2007-05-14 07:00:00.000 +0200,Partly Cloudy,rain,17.133333333333336,17.133333333333336,0.64,9.2253,151.0,9.982000000000001,0.0,1014.75,Partly cloudy starting in the morning continuing until evening.
2007-05-14 12:00:00.000 +0200,Partly Cloudy,rain,27.40555555555555,27.216666666666665,0.41,8.1788,163.0,9.982000000000001,0.0,1013.82,Partly cloudy starting in the morning continuing until evening.
2007-05-14 14:00:00.000 +0200,Partly Cloudy,rain,28.183333333333337,28.28888888888889,0.46,15.906800000000002,189.0,10.3523,0.0,1012.84,Partly cloudy starting in the morning continuing until evening.
2007-05-14 15:00:00.000 +0200,Partly Cloudy,rain,28.055555555555557,27.82222222222222,0.42,20.8334,200.0,9.982000000000001,0.0,1012.37,Partly cloudy starting in the morning continuing until evening.
2007-05-15 00:00:00.000 +0200,Clear,rain,18.311111111111106,18.311111111111106,0.55,11.2056,161.0,15.826300000000002,0.0,1011.42,Partly cloudy starting overnight continuing until night.
2007-05-15 04:00:00.000 +0200,Clear,rain,17.577777777777776,17.577777777777776,0.67,10.9641,170.0,15.826300000000002,0.0,1010.67,Partly cloudy starting overnight continuing until night.
2007-05-15 12:00:00.000 +0200,Partly Cloudy,rain,28.93333333333333,27.88888888888889,0.31,2.0930000000000004,211.0,9.982000000000001,0.0,1010.63,Partly cloudy starting overnight continuing until night.
2007-05-15 15:00:00.000 +0200,Mostly Cloudy,rain,29.07222222222222,28.377777777777776,0.36,9.3541,169.0,9.982000000000001,0.0,1008.4,Partly cloudy starting overnight continuing until night.
2007-05-15 22:00:00.000 +0200,Overcast,rain,15.027777777777779,15.027777777777779,0.84,10.2235,299.0,5.1359,0.0,1010.58,Partly cloudy starting overnight continuing until night.
2007-05-16 11:00:00.000 +0200,Partly Cloudy,rain,17.372222222222224,17.372222222222224,0.58,11.914000000000001,321.0,11.4471,0.0,1014.43,Partly cloudy until night.
2007-05-16 21:00:00.000 +0200,Partly Cloudy,rain,15.994444444444444,15.994444444444444,0.62,10.980200000000002,329.0,11.2056,0.0,1012.52,Partly cloudy until night.
2007-05-17 01:00:00.000 +0200,Partly Cloudy,rain,11.044444444444444,11.044444444444444,0.8,6.2146,348.0,15.826300000000002,0.0,1012.61,Mostly cloudy throughout the day.
2007-05-17 03:00:00.000 +0200,Partly Cloudy,rain,9.383333333333333,8.683333333333334,0.83,6.3434,338.0,15.826300000000002,0.0,1011.89,Mostly cloudy throughout the day.
2007-05-17 08:00:00.000 +0200,Partly Cloudy,rain,14.827777777777776,14.827777777777776,0.63,4.025,351.0,10.3523,0.0,1010.9,Mostly cloudy throughout the day.
2007-05-17 09:00:00.000 +0200,Mostly Cloudy,rain,17.105555555555554,17.105555555555554,0.52,4.395300000000001,30.0,9.982000000000001,0.0,1010.57,Mostly cloudy throughout the day.
2007-05-17 11:00:00.000 +0200,Mostly Cloudy,rain,18.850000000000005,18.850000000000005,0.47,4.0411,43.0,11.398800000000001,0.0,1010.26,Mostly cloudy throughout the day.
2007-05-17 19:00:00.000 +0200,Overcast,rain,17.88888888888889,17.88888888888889,0.55,3.2039,70.0,9.982000000000001,0.0,1006.35,Mostly cloudy throughout the day.
2007-05-18 07:00:00.000 +0200,Mostly Cloudy,rain,12.149999999999999,12.149999999999999,0.67,23.3289,349.0,9.982000000000001,0.0,1009.81,Mostly cloudy throughout the day.
2007-05-18 22:00:00.000 +0200,Overcast,rain,11.777777777777779,11.777777777777779,0.76,17.1948,11.0,8.1305,0.0,1012.25,Mostly cloudy throughout the day.
2007-05-19 15:00:00.000 +0200,Overcast,rain,18.061111111111114,18.061111111111114,0.69,2.7531000000000003,226.0,11.270000000000001,0.0,1015.13,Mostly cloudy until night.
2007-05-19 16:00:00.000 +0200,Overcast,rain,18.044444444444448,18.044444444444448,0.72,4.588500000000001,198.0,11.270000000000001,0.0,1014.95,Mostly cloudy until night.
2007-05-19 19:00:00.000 +0200,Overcast,rain,15.488888888888889,15.488888888888889,0.85,8.8389,201.0,11.2056,0.0,1014.63,Mostly cloudy until night.
2007-05-19 21:00:00.000 +0200,Overcast,rain,15.233333333333336,15.233333333333336,0.86,4.8944,247.0,11.270000000000001,0.0,1015.13,Mostly cloudy until night.
2007-05-02 06:00:00.000 +0200,Clear,rain,2.061111111111112,-1.0444444444444438,0.51,10.8997,30.0,9.982000000000001,0.0,1019.0,Partly cloudy starting in the afternoon.
2007-05-02 09:00:00.000 +0200,Clear,rain,8.955555555555556,6.061111111111109,0.31,20.0928,41.0,9.982000000000001,0.0,1019.78,Partly cloudy starting in the afternoon.
2007-05-02 12:00:00.000 +0200,Clear,rain,12.838888888888889,12.838888888888889,0.26,11.5759,71.0,9.982000000000001,0.0,1020.27,Partly cloudy starting in the afternoon.
2007-05-02 15:00:00.000 +0200,Partly Cloudy,rain,16.15555555555555,16.15555555555555,0.25,8.8228,358.0,9.982000000000001,0.0,1019.52,Partly cloudy starting in the afternoon.
2007-05-20 04:00:00.000 +0200,Foggy,rain,12.894444444444446,12.894444444444446,0.9,3.1878,165.0,2.1252000000000004,0.0,1014.94,Foggy in the morning.
2007-05-20 07:00:00.000 +0200,Foggy,rain,12.916666666666666,12.916666666666666,0.96,1.7066000000000001,158.0,0.3703,0.0,1015.96,Foggy in the morning.
2007-05-20 09:00:00.000 +0200,Mostly Cloudy,rain,15.166666666666666,15.166666666666666,0.93,4.8461,148.0,3.9606000000000003,0.0,1016.54,Foggy in the morning.
2007-05-20 11:00:00.000 +0200,Overcast,rain,19.944444444444446,19.944444444444446,0.7,3.9767000000000006,229.0,10.3362,0.0,1016.85,Foggy in the morning.
2007-05-20 12:00:00.000 +0200,Overcast,rain,21.16111111111111,21.16111111111111,0.68,9.1287,152.0,11.125100000000002,0.0,1017.16,Foggy in the morning.
2007-05-20 22:00:00.000 +0200,Mostly Cloudy,rain,17.244444444444444,17.244444444444444,0.87,3.0107000000000004,308.0,15.826300000000002,0.0,1017.91,Foggy in the morning.
2007-05-21 02:00:00.000 +0200,Partly Cloudy,rain,17.233333333333334,17.233333333333334,0.73,9.048200000000001,230.0,14.9569,0.0,1014.54,Partly cloudy until night.
2007-05-21 21:00:00.000 +0200,Overcast,rain,21.32222222222222,21.32222222222222,0.67,9.7405,311.0,9.982000000000001,0.0,1013.09,Partly cloudy until night.
2007-05-22 02:00:00.000 +0200,Partly Cloudy,rain,15.222222222222221,15.222222222222221,0.82,2.254,148.0,14.168000000000003,0.0,1013.53,Partly cloudy until night.
2007-05-22 07:00:00.000 +0200,Clear,rain,18.899999999999995,18.899999999999995,0.73,11.382700000000002,293.0,11.125100000000002,0.0,1011.75,Partly cloudy until night.
2007-05-22 08:00:00.000 +0200,Clear,rain,21.116666666666667,21.116666666666667,0.68,10.0947,341.0,11.398800000000001,0.0,1012.35,Partly cloudy until night.
2007-05-22 10:00:00.000 +0200,Partly Cloudy,rain,24.099999999999998,24.099999999999998,0.61,11.398800000000001,37.0,9.982000000000001,0.0,1012.28,Partly cloudy until night.
2007-05-22 16:00:00.000 +0200,Partly Cloudy,rain,28.600000000000005,28.872222222222224,0.47,2.5116,145.0,11.270000000000001,0.0,1009.9,Partly cloudy until night.
2007-05-22 18:00:00.000 +0200,Partly Cloudy,rain,22.366666666666667,22.366666666666667,0.63,8.4525,327.0,11.270000000000001,0.0,1010.46,Partly cloudy until night.
2007-05-23 11:00:00.000 +0200,Partly Cloudy,rain,23.966666666666665,23.966666666666665,0.62,4.7656,251.0,10.4006,0.0,1014.14,Partly cloudy until night.
2007-05-23 20:00:00.000 +0200,Mostly Cloudy,rain,23.438888888888886,23.438888888888886,0.68,3.6708,279.0,10.3523,0.0,1011.59,Partly cloudy until night.
2007-05-23 23:00:00.000 +0200,Mostly Cloudy,rain,20.227777777777774,20.227777777777774,0.79,4.8783,307.0,15.005200000000002,0.0,1012.12,Partly cloudy until night.
2007-05-24 01:00:00.000 +0200,Mostly Cloudy,rain,17.40555555555555,17.40555555555555,0.78,19.4649,121.0,15.874600000000001,0.0,1013.97,Partly cloudy until night.
2007-05-24 04:00:00.000 +0200,Partly Cloudy,rain,16.183333333333334,16.183333333333334,0.84,13.5884,77.0,15.826300000000002,0.0,1013.78,Partly cloudy until night.
2007-05-24 05:00:00.000 +0200,Mostly Cloudy,rain,14.844444444444443,14.844444444444443,0.87,7.5187,40.0,14.9569,0.0,1013.69,Partly cloudy until night.
2007-05-24 06:00:00.000 +0200,Mostly Cloudy,rain,16.16111111111111,16.16111111111111,0.87,9.5312,12.0,9.982000000000001,0.0,1013.47,Partly cloudy until night.
2007-05-24 10:00:00.000 +0200,Mostly Cloudy,rain,22.849999999999998,22.849999999999998,0.65,14.3934,31.0,9.982000000000001,0.0,1013.37,Partly cloudy until night.
2007-05-24 16:00:00.000 +0200,Clear,rain,27.87777777777778,27.96666666666667,0.46,12.4292,147.0,9.982000000000001,0.0,0.0,Partly cloudy until night.
2007-05-24 17:00:00.000 +0200,Partly Cloudy,rain,28.066666666666663,28.038888888888888,0.44,6.7781,144.0,10.3523,0.0,1012.01,Partly cloudy until night.
2007-05-24 18:00:00.000 +0200,Partly Cloudy,rain,27.45,28.049999999999997,0.53,3.4132000000000002,80.0,9.982000000000001,0.0,1011.97,Partly cloudy until night.
2007-05-25 08:00:00.000 +0200,Partly Cloudy,rain,23.594444444444445,23.594444444444445,0.65,4.186000000000001,177.0,10.3523,0.0,1013.27,Partly cloudy throughout the day.
2007-05-25 12:00:00.000 +0200,Mostly Cloudy,rain,21.849999999999998,21.849999999999998,0.7,27.7081,79.0,6.295100000000001,0.0,1012.55,Partly cloudy throughout the day.
2007-05-25 18:00:00.000 +0200,Mostly Cloudy,rain,21.072222222222226,21.072222222222226,0.64,15.0535,237.0,9.982000000000001,0.0,1011.61,Partly cloudy throughout the day.
2007-05-27 03:00:00.000 +0200,Partly Cloudy,rain,17.800000000000004,17.800000000000004,0.82,6.6332,158.0,15.826300000000002,0.0,1004.95,Partly cloudy throughout the day.
2007-05-27 11:00:00.000 +0200,Mostly Cloudy,rain,25.777777777777782,25.777777777777782,0.55,12.397,230.0,10.0303,0.0,1005.79,Partly cloudy throughout the day.
2007-05-27 12:00:00.000 +0200,Mostly Cloudy,rain,27.199999999999996,27.41111111111111,0.47,8.3398,205.0,10.0464,0.0,1005.52,Partly cloudy throughout the day.
2007-05-27 13:00:00.000 +0200,Mostly Cloudy,rain,27.77777777777778,27.872222222222224,0.46,8.5813,209.0,10.0464,0.0,1005.12,Partly cloudy throughout the day.
2007-05-27 18:00:00.000 +0200,Partly Cloudy,rain,27.36111111111111,27.733333333333334,0.5,8.2432,184.0,9.982000000000001,0.0,1002.03,Partly cloudy throughout the day.
2007-05-28 05:00:00.000 +0200,Partly Cloudy,rain,15.677777777777777,15.677777777777777,0.88,5.7316,94.0,14.876400000000002,0.0,1000.47,Partly cloudy throughout the day.
2007-05-28 07:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.79,13.636700000000001,127.0,9.982000000000001,0.0,999.41,Partly cloudy throughout the day.
2007-05-28 15:00:00.000 +0200,Partly Cloudy,rain,27.800000000000004,27.68888888888889,0.43,20.608000000000004,159.0,10.0464,0.0,995.76,Partly cloudy throughout the day.
2007-05-28 19:00:00.000 +0200,Overcast,rain,17.849999999999998,17.849999999999998,0.83,15.423800000000002,220.0,11.270000000000001,0.0,995.61,Partly cloudy throughout the day.
2007-05-28 21:00:00.000 +0200,Overcast,rain,17.755555555555556,17.755555555555556,0.79,16.599100000000004,157.0,11.125100000000002,0.0,995.73,Partly cloudy throughout the day.
2007-05-28 23:00:00.000 +0200,Mostly Cloudy,rain,17.33888888888889,17.33888888888889,0.85,13.894300000000003,132.0,14.2163,0.0,995.3,Partly cloudy throughout the day.
2007-05-29 08:00:00.000 +0200,Mostly Cloudy,rain,17.03888888888889,17.03888888888889,0.65,5.828200000000001,238.0,10.3523,0.0,1001.21,Mostly cloudy throughout the day.
2007-05-29 15:00:00.000 +0200,Partly Cloudy,rain,22.800000000000004,22.800000000000004,0.38,4.7012,218.0,9.982000000000001,0.0,1002.14,Mostly cloudy throughout the day.
2007-05-03 22:00:00.000 +0200,Overcast,rain,15.533333333333335,15.533333333333335,0.4,3.1395,122.0,15.826300000000002,0.0,1013.64,Mostly cloudy throughout the day.
2007-05-30 02:00:00.000 +0200,Partly Cloudy,rain,10.305555555555554,10.305555555555554,0.87,6.810300000000001,265.0,11.3183,0.0,1012.31,Partly cloudy throughout the day.
2007-05-30 04:00:00.000 +0200,Mostly Cloudy,rain,12.66111111111111,12.66111111111111,0.9,3.3810000000000002,338.0,11.9784,0.0,1006.65,Partly cloudy throughout the day.
2007-05-30 07:00:00.000 +0200,Mostly Cloudy,rain,12.177777777777779,12.177777777777779,0.8,11.0768,318.0,11.2056,0.0,1008.72,Partly cloudy throughout the day.
2007-05-30 10:00:00.000 +0200,Mostly Cloudy,rain,16.116666666666664,16.116666666666664,0.67,12.783400000000002,292.0,11.270000000000001,0.0,1009.83,Partly cloudy throughout the day.
2007-05-30 14:00:00.000 +0200,Partly Cloudy,rain,18.733333333333334,18.733333333333334,0.61,15.536500000000002,287.0,11.0768,0.0,1010.94,Partly cloudy throughout the day.
2007-05-30 15:00:00.000 +0200,Partly Cloudy,rain,19.91111111111111,19.91111111111111,0.53,17.3558,298.0,11.270000000000001,0.0,1010.82,Partly cloudy throughout the day.
2007-05-30 17:00:00.000 +0200,Partly Cloudy,rain,19.822222222222226,19.822222222222226,0.5,15.616999999999999,307.0,11.398800000000001,0.0,1011.46,Partly cloudy throughout the day.
2007-05-30 18:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.53,13.363000000000001,307.0,11.2056,0.0,1011.03,Partly cloudy throughout the day.
2007-05-31 03:00:00.000 +0200,Partly Cloudy,rain,9.472222222222221,7.833333333333333,0.86,11.0768,279.0,9.982000000000001,0.0,1013.68,Partly cloudy until night.
2007-05-31 04:00:00.000 +0200,Partly Cloudy,rain,8.894444444444442,8.072222222222223,0.86,6.5205,270.0,9.9015,0.0,1013.8,Partly cloudy until night.
